Handle,Title,ID,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Image,product_link,color_code
4201570,,7654906134607,42340550901839,,Navy blue,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04201570401-p.jpg?v=1734181353,https://www.zara.com/in/en/textured-stretch-shirt-p04201570.html?v1=368527507&v2=2431987,401
4201570,,7654906134607,42340550934607,,Navy blue,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04201570401-p.jpg?v=1734181353,https://www.zara.com/in/en/textured-stretch-shirt-p04201570.html?v1=368527507&v2=2431987,401
4201570,,7654906134607,42340550967375,,Black,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04201570800-p.jpg?v=1734181353,https://www.zara.com/in/en/textured-stretch-shirt-p04201570.html?v1=368527508&v2=2431987,800
4118503,SATIN RELAXED FIT SHIRT,7654906069071,42340550672463,Color,Black,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04118503800-p.jpg?v=1734181337,https://www.zara.com/in/en/satin-relaxed-fit-shirt-p04118503.html?v1=414680872&v2=2431977,800
4118503,,7654906069071,42340550705231,,Black,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04118503800-p.jpg?v=1734181337,https://www.zara.com/in/en/satin-relaxed-fit-shirt-p04118503.html?v1=414680872&v2=2431977,800
4118503,,7654906069071,42340550737999,,Black,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04118503800-p.jpg?v=1734181337,https://www.zara.com/in/en/satin-relaxed-fit-shirt-p04118503.html?v1=414680872&v2=2431977,800
4118503,,7654906069071,42340550770767,,Black,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04118503800-p.jpg?v=1734181337,https://www.zara.com/in/en/satin-relaxed-fit-shirt-p04118503.html?v1=414680872&v2=2431977,800
4113035,ABSTRACT PRINT SHIRT,7654906036303,42340550541391,Color,Black / Ecru,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04113035093-p.jpg?v=1734181337,https://www.zara.com/in/en/abstract-print-shirt-p04113035.html?v1=414680878&v2=2431971,093
4113035,,7654906036303,42340550574159,,Black / Ecru,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04113035093-p.jpg?v=1734181337,https://www.zara.com/in/en/abstract-print-shirt-p04113035.html?v1=414680878&v2=2431971,093
4113035,,7654906036303,42340550606927,,Black / Ecru,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04113035093-p.jpg?v=1734181337,https://www.zara.com/in/en/abstract-print-shirt-p04113035.html?v1=414680878&v2=2431971,093
4113035,,7654906036303,42340550639695,,Black / Ecru,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04113035093-p.jpg?v=1734181337,https://www.zara.com/in/en/abstract-print-shirt-p04113035.html?v1=414680878&v2=2431971,093
4092418,RIBBED TANK TOP,7654906003535,42340550213711,Color,Oyster-white,Size,M,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418251-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397262376&v2=2432014,251
4092418,,7654906003535,42340550246479,,Oyster-white,,XL,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418251-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397262376&v2=2432014,251
4092418,,7654906003535,42340550279247,,Dark brown,,S,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418716-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397519689&v2=2432014,716
4092418,,7654906003535,42340550312015,,Dark brown,,M,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418716-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397519689&v2=2432014,716
4092418,,7654906003535,42340550344783,,Dark brown,,L,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418716-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397519689&v2=2432014,716
4092418,,7654906003535,42340550377551,,Dark brown,,XL,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418716-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397519689&v2=2432014,716
4092418,,7654906003535,42340550410319,,Black,,S,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418800-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397262375&v2=2432014,800
4092418,,7654906003535,42340550443087,,Black,,M,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418800-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397262375&v2=2432014,800
4092418,,7654906003535,42340550475855,,Black,,L,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418800-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397262375&v2=2432014,800
4092418,,7654906003535,42340550508623,,Black,,XL,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092418800-p.jpg?v=1734181339,https://www.zara.com/in/en/ribbed-tank-top-p04092418.html?v1=397262375&v2=2432014,800
4092410,TEXTURED JACQUARD T-SHIRT,7654905970767,42340549754959,Color,Light grey,Size,S,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410811-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092309&v2=2432014,811
4092410,,7654905970767,42340549787727,,Light grey,,M,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410811-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092309&v2=2432014,811
4092410,,7654905970767,42340549820495,,Light grey,,L,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410811-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092309&v2=2432014,811
4092410,,7654905970767,42340549853263,,Light grey,,XL,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410811-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092309&v2=2432014,811
4092410,,7654905970767,42340549886031,,Black,,S,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410800-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092308&v2=2432014,800
4092410,,7654905970767,42340549918799,,Black,,M,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410800-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092308&v2=2432014,800
4092410,,7654905970767,42340549951567,,Black,,L,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410800-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092308&v2=2432014,800
4092410,,7654905970767,42340549984335,,Black,,XL,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410800-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092308&v2=2432014,800
4092410,,7654905970767,42340550017103,,Oyster-white,,S,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410251-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092314&v2=2432014,251
4092410,,7654905970767,42340550049871,,Oyster-white,,M,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410251-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092314&v2=2432014,251
4092410,,7654905970767,42340550082639,,Oyster-white,,L,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410251-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092314&v2=2432014,251
4092410,,7654905970767,42340550115407,,Oyster-white,,XL,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410251-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092314&v2=2432014,251
4092410,,7654905970767,42340550148175,,Mid-green,,S,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410527-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092311&v2=2432014,527
4092410,,7654905970767,42340550180943,,Mid-green,,XL,1850.0,1850.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092410527-p.jpg?v=1734181343,https://www.zara.com/in/en/textured-jacquard-t-shirt-p04092410.html?v1=364092311&v2=2432014,527
4092316,QUARTER-ZIP SWEATSHIRT,7654905905231,42340549623887,Color,Dark green,Size,L,3550.0,3550.0,1999.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092316529-p.jpg?v=1734181325,https://www.zara.com/in/en/quarter-zip-sweatshirt-p04092316.html?v1=399928491&v2=2432220,529
4092316,,7654905905231,42340549656655,,Dark green,,XL,3550.0,3550.0,1999.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092316529-p.jpg?v=1734181325,https://www.zara.com/in/en/quarter-zip-sweatshirt-p04092316.html?v1=399928491&v2=2432220,529
4092316,,7654905905231,42349192937551,,Dark green,,S,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092316529-p.jpg?v=1734181325,https://www.zara.com/in/en/quarter-zip-sweatshirt-p04092316.html?v1=399928491&v2=2432220,529
4092315,SOFT TEXTURED POLO SHIRT,7654905872463,42340549492815,Color,Ecru,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092315712-p.jpg?v=1734181325,https://www.zara.com/in/en/soft-textured-polo-shirt-p04092315.html?v1=399930045&v2=2432247,712
4092315,,7654905872463,42340549525583,,Ecru,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092315712-p.jpg?v=1734181325,https://www.zara.com/in/en/soft-textured-polo-shirt-p04092315.html?v1=399930045&v2=2432247,712
4092315,,7654905872463,42340549558351,,Ecru,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092315712-p.jpg?v=1734181325,https://www.zara.com/in/en/soft-textured-polo-shirt-p04092315.html?v1=399930045&v2=2432247,712
4092315,,7654905872463,42340549591119,,Ecru,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092315712-p.jpg?v=1734181325,https://www.zara.com/in/en/soft-textured-polo-shirt-p04092315.html?v1=399930045&v2=2432247,712
4092314,T-SHIRT WITH BUTTONED NECK,7654905839695,42340549427279,Color,Ecru,Size,S,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092314712-p.jpg?v=1734181320,https://www.zara.com/in/en/t-shirt-with-buttoned-neck-p04092314.html?v1=399928490&v2=2432015,712
4092314,,7654905839695,42340549460047,,Ecru,,L,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092314712-p.jpg?v=1734181320,https://www.zara.com/in/en/t-shirt-with-buttoned-neck-p04092314.html?v1=399928490&v2=2432015,712
4092307,STRIPED TEXTURED POLO SHIRT,7654905806927,42340549296207,Color,brown/white,Size,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092307017-p.jpg?v=1734181319,https://www.zara.com/in/en/striped-textured-polo-shirt-p04092307.html?v1=377171356&v2=2432061,017
4092307,,7654905806927,42340549328975,,brown/white,,M,2950.0,2950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092307017-p.jpg?v=1734181319,https://www.zara.com/in/en/striped-textured-polo-shirt-p04092307.html?v1=377171356&v2=2432061,017
4092307,,7654905806927,42340549361743,,brown/white,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092307017-p.jpg?v=1734181319,https://www.zara.com/in/en/striped-textured-polo-shirt-p04092307.html?v1=377171356&v2=2432061,017
4092307,,7654905806927,42340549394511,,brown/white,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092307017-p.jpg?v=1734181319,https://www.zara.com/in/en/striped-textured-polo-shirt-p04092307.html?v1=377171356&v2=2432061,017
4092306,TEXTURED POLO SHIRT,7654905741391,42340549132367,Color,Dark grey,Size,S,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092306922-p.jpg?v=1734181315,https://www.zara.com/in/en/textured-polo-shirt-p04092306.html?v1=377207422&v2=2432054,922
4092306,,7654905741391,42340549165135,,Dark grey,,M,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092306922-p.jpg?v=1734181315,https://www.zara.com/in/en/textured-polo-shirt-p04092306.html?v1=377207422&v2=2432054,922
4092306,,7654905741391,42340549197903,,Dark grey,,L,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092306922-p.jpg?v=1734181315,https://www.zara.com/in/en/textured-polo-shirt-p04092306.html?v1=377207422&v2=2432054,922
4092306,,7654905741391,42340549230671,,Dark grey,,XL,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092306922-p.jpg?v=1734181315,https://www.zara.com/in/en/textured-polo-shirt-p04092306.html?v1=377207422&v2=2432054,922
4092302,TEXTURED POLO SHIRT,7654905708623,42340549034063,Color,Ochre,Size,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04092302703-p.jpg?v=1734181314,https://www.zara.com/in/en/textured-polo-shirt-p04092302.html?v1=367189282&v2=2432054,703
